"courseTitle","fullTitle","description","preReq","college","units","grading","primaryTitle","status","enrollCode","levelLimit","majorLimitPass","majorLimit","messages","instructor","days","time","location","enrolled"
"RG ST 43","Origins: A Dialogue Between Scientists and Humanists","Introduction to the ways in which different disciplines have addressed the concept of origins. This course is organized as a dialogue between science, religion, and history, or more broadly construed, between science and the humanities.",,"L&S","4.0","Optional",,,"41269",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","GAMBOA JR R                   QUETIN E L","M","6:00pm - 6:50pm","HSSB 2202","6 / 8"
"RG ST 43","Origins: A Dialogue Between Scientists and Humanists","Introduction to the ways in which different disciplines have addressed the concept of origins. This course is organized as a dialogue between science, religion, and history, or more broadly construed, between science and the humanities.",,"L&S","4.0","Optional",,"Full","41277",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","GAMBOA JR R                   QUETIN E L","M","11:00am - 11:50am","GIRV 2110","8 / 8"
"RG ST 43","Origins: A Dialogue Between Scientists and Humanists","Introduction to the ways in which different disciplines have addressed the concept of origins. This course is organized as a dialogue between science, religion, and history, or more broadly construed, between science and the humanities.",,"L&S","4.0","Optional",,"Full","41285",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","GAMBOA JR R                   QUETIN E L","R","5:00pm - 5:50pm","HSSB 2202","10 / 8"
"RG ST 57C","Elementary Persian III","Continuation of Persian II.","Religious Studies 57B.","L&S","5.0","Optional","PERSIAN III",,,,,,,"OLADIGHADIKOL","MTWR","10:00am - 10:50am","HSSB 3041","11 / 15"
"RG ST 57C","Elementary Persian III","Continuation of Persian II.","Religious Studies 57B.","L&S","5.0","Optional",,,"41301",,,,,"OLADIGHADIKOL","F","10:00am - 10:50am","HSSB 3041","11 / 15"
"RG ST 60C","Elementary Punjabi III","Continuation of Punjabi II.","Religious Studies 60B or Global Studies 60B","L&S","4.0","Optional","PUNJABI III","Full","50765",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","MANN G S                      THANDI S","MTWR","5:00pm - 5:50pm","HSSB 2252","10 / 10"
"RG ST 65C","Introduction to Turkish Language III","Continuation of Turkish II","RG ST 65B","L&S","4.0","Optional","INTRO TURKISH III",,"41343",,,,,"REYNOLDS D F","MTWR","9:00am - 9:50am","HSSB 3024","6 / 15"
"RG ST 115DA","The Thirteen Attributes of God","This research seminar will analyze the famous attributes of   the Biblical God as first presented in Exodus 34:6-7. In that context, you will be asked to develop individual research papers that tackle one or more of these   attributes in either their Bibl","Religious Studies 115A; and upper division standing","L&S","4.0","Optional","13 ATTRIBUTES  GOD",,"51052","U",,,,"GARR W R","T R","4:00pm - 5:15pm","HSSB 4065","3 / 15"
"RG ST 116A","The New Testament and Early Christianity","Study of the varieties of early Christian traditions and literature of the first century, with special (but not exclusive) attention to the new testament.",,"L&S","4.0","Optional","NEW TEST & EAR CHTY","Closed","50922",,,,,"THOMAS C M","M W","11:00am - 12:15pm","PSYCH1902","63 / 70"
"RG ST 119A","Introduction to Islamic Law","Addresses the Islamic legal concepts of rights and responsibilities and the relationship between the individual and the state in Islamic law. The course also provides an overview of the history and development of Islamic law and legal theories.","Upper-division standing.","L&S","4.0","Optional","INTRO ISLAMIC LAW","Closed","50930","U",,,,"AHMAD A A","T R","9:30am - 10:45am","HSSB 3001E","22 / 25"
"RG ST 119C","Jihad and Just War Theory","Compares the notion of jihad in Islamic law to its counterpart (just war theory) in Western traditions and compares the conditions for a (theoretically) legitimate war in Islamic law and the actual application of war in Islamic history.","Upper-division standing.","L&S","4.0","Optional","JIHAD/JUST WAR","Closed","50948","U",,,,"AHMAD A A","T R","11:00am - 12:15pm","HSSB 3001E","30 / 25"
"RG ST 131D","Judaism in Modern Times","Challenge of the enlightenment and emancipation movements to traditional Jewish life in western and eastern Europe. Religious and secular responses to these challenges (orthodox, conservative, reform, Zionism, socialism) inEurope and the United States.",,"L&S","4.0","Optional","JUDAISM MOD TIMES",,"41715",,,,,"HECHT R","M W","12:30pm - 1:45pm","SH   1430","40 / 50"
"RG ST 131D","Judaism in Modern Times","Challenge of the enlightenment and emancipation movements to traditional Jewish life in western and eastern Europe. Religious and secular responses to these challenges (orthodox, conservative, reform, Zionism, socialism) inEurope and the United States.",,"L&S","4.0","Optional",,,,,,,,,"T","6:00pm - 8:50pm","SH   1430","40 / 50"
"RG ST 135","Readings in Tibetan Buddhist Texts","Close readings of the different genres of the classical texts of Tibetan Buddhism in the original Tibetan: philosophy, history, autobiography, religious poetry, ritual, etc. Also provides a hands-on introduction to available digital tools.","Religious Studies 30F.","L&S","4.0","Optional","READ TIBET BUDD TXT",,"41723",,,,,"CABEZON J I","M","3:00pm - 5:50pm","HSSB 3030","5 / 20"
"RG ST 138B","Global Catholicism","An examination of the ways in which Catholic spirituality and religious practice have been shaped historically by encounter with various cultures and traditions, e.g. classical Greek, Old Saxon (German), Chinese, Nahua (Mexican), Cuban, Central African, S","Upper Division Standing","L&S","4.0","Optional","GLOBAL CATHOLICISM","Closed","50955","U",,,,"SLOMINSKI K L","M W","2:00pm - 3:15pm","HSSB 3001E","20 / 20"
"RG ST 140D","Islam in South Asia","Examines the religious, cultural, social, and political formation of Islam in India, from the twelth century to the present. Special consideration is given to patterns of Islamization and Hindu-Muslim encounters in pilgrimage, mysticism, and music. Religi","Upper-division standing.","L&S","4.0","Optional","ISLAM IN SOUTH ASIA","Closed","50963","U",,,,"CAMPO J E","M","6:00pm - 8:50pm","TD-W 2600","44 / 55"
"RG ST 148C","Advanced Arabic","Continuation of Relgious Studies 148B.","Relgious Studies 148B.","L&S","4.0","Optional","ADVANCED ARABIC",,,,,,,"EL OMARI R M","T R","10:00am - 11:20am","HSSB 3024","6 / 15"
"RG ST 148C","Advanced Arabic","Continuation of Relgious Studies 148B.","Relgious Studies 148B.","L&S","4.0","Optional",,,"41780",,,,,"EL OMARI R M","T R","11:30am - 11:55am","HSSB 3024","6 / 15"
"RG ST 151B","Religion in American History Since 1865","Principal figures, groups, trends, and issues in religion in America since 1865.",,"L&S","4.0","Optional","REL IN AMER HIST","Closed","50971","U",,,,"ALBANESE C L","T R","2:00pm - 3:15pm","PHELP2524","43 / 50"
"RG ST 154","Ethics in Leadership and Enterprise","Focus on ethical principles in eastern and western civilizations as reflected in philosophical and religious texts and writings in social science and literature. Against this backdrop ethical dilemmas for leaders in business and corporate life today are e","Upper-division standing.","L&S","4.0","Letter","ETHIC LEADERS & ENT","Closed","41814","U",,,,"HARRIS L S","T","3:00pm - 5:50pm","HSSB 3041","23 / 24"
"RG ST 156DJ","Multicultural Diversity and Justice","This course explores the moral, political, and legal conflicts arising from living in a multicultural society. Theories of justice, liberty, and equality will be applied to a variety of topics such as racism, hate-speech, same-sex marriage, and affirmativ","upper division standing","L&S","4.0","Letter","DIVERSITY & JUSTICE","Closed","41822","U",,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","JARRETT G C","M W","12:30pm - 1:45pm","387  103","27 / 30"
"RG ST 157A","Advanced Persian I","Continuation of Persian VI.","Religious Studies 57F.","L&S","5.0","Optional","ADV PERSIAN I",,"69252",,,,,"AFARY J","T R","2:00pm - 3:15pm","HSSB 4065","9 / 15"
"RG ST 157D","Advanced Persian: Persian Trickster Tales","Mullah Nasreddin is a highly popular trickster character of the Middle East. His clever sayings and foolish deeds deal with ageless human delimmas, narrow-mindedness, and arrogance. They also address social and cultural concerns. Readings are in the Persi","Upper division standing; and two years of Persian language or equivalent.","L&S","4.0","Optional","PERSIAN TALES","Cancelled","57331","U",,,,"AFARY J","T R","2:00pm - 3:15pm","HSSB 4065","0 / 15"
"RG ST 158C","Consciousness and the Body in Hindu Traditions","An exploration of Hindu constructions of embodiment and the relationship of the mind-body complex to consciousness. Critical analysis of discursive representations and practices in various Hindu traditions, including ritual traditions, ascetic movements, ",,"L&S","4.0","Optional","BODY IN HINDUISM","Closed","41830",,,,,"HOLDREGE B A","T R","2:00pm - 3:15pm","387  103","38 / 40"
"RG ST 159C","Elementary Sanskrit","Reading and analysis of classical Sanskrit religious texts.","Religious Studies 159A-B.","L&S","4.0","Optional","ELEM SANSKRIT",,"50773",,,,,"HILLIS G A","MTWR","11:00am - 11:50am","HSSB 3030","4 / 15"
"RG ST 159M","Religious Literature in Sanskrit: Tantric Literature","Readings in Tantric literature in Sanskrit.","Religious Studies 159D-E-F.","L&S","4.0","Optional","TANTRIC LIT IN SANS","Cancelled","41855",,,,,"WALLACE V A","T","3:00pm - 5:50pm","HSSB 3030","0 / 10"
"RG ST 159N","Religious Literature in Sanskrit: Buddhist Literature","Readings in Buddhist literature in Sanskrit.","Religious Studies 159D-E-F.","L&S","4.0","Optional","BUDDHIST LIT IN SAN",,"61655",,,,,"WALLACE V A","T","3:00pm - 5:50pm","HSSB 3030","4 / 10"
"RG ST 161D","Yoga, Alchemy, and Tantra: Three Paths to Power in Medieval India","Trace the history of tantra, yoga, and alchemy in South Asia from the origins of yoga in the first centuries CE through the medieval period.","One prior course in Hinduism or Buddhism","L&S","4.0","Letter","YOGA ALCHEMY TANTRA","Closed","50989",,,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","WHITE D G","R","6:00pm - 8:50pm","HSSB 3041","9 / 20"
"RG ST 190NC","Topics in Religious Studies","This course features lectures by various visiting professors or adjunct lecturers on topics pertaining to the study of religions using various methodological approaches to subjects which are the specialty of the instructor. Course content will vary.",,"L&S","4.0","Optional","TOP IN REL STUDIES","Closed","52431",,,,,"CARLSON T A","M W","12:30pm - 1:45pm","HSSB 1223","19 / 25"
"RG ST 190PL","Topics in Religious Studies","This course features lectures by various visiting professors   or adjunct lecturers on topics pertaining to the study of   religions using various methodological approaches to subjects   which are the specialty of the instructor. Course content will   var",,"L&S","4.0","Optional","TOP IN REL STUDIES","Cancelled","56333",,,,,"AFARY J","T R","2:00pm - 3:15pm","HSSB 4065","0 / 20"
"RG ST 193","Religion and Ecology in the Americas","An overview of the growing field of religion and ecology in the Americas. Focus on spiritual traditions and landbased knowledge indigenous to the western hemisphere.",,"L&S","4.0","Optional","REL & ECOLOGY IN AM","Closed","41913",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","TALAMANTEZ I","T R","9:30am - 10:45am","NH   1105","41 / 40"
"RG ST 195","Senior Honors Thesis","Projects for advanced work in Religious Studies in conjunction with individual members of the faculty and developed by students. For honors students who with to graduate with the distinction in Religious Studies.","Two prior upper-division courses in religious studies; consent of instructoand department; senior standing; open to religious studies majors only.","L&S","1.0 - 8.0","Optional","SR HON RESEARCH",,"41921","S",,"These majors only: RGSTD","DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  HONORS STUDENTS ONLY.  ","T.B.A.",,,"T B A","0 / 10"
"RG ST 199","Independent Studies in Religion","Projects for work in religious studies in conjunction with individual members of the faculty and developed by students.","Two upper-division courses in religious studies; consent of instructor and department; open to Religious Studies majors only.","L&S","1.0 - 5.0","Optional","INDEPENDENT STUDIES",,"41939","U",,"These majors only: RGSTD","DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","T.B.A.",,,"T B A","0 / 50"
"RG ST 199RA","Independent Research Assistance","Faculty supervised reseach. Written work is usually required.","Two upper-division courses in religious studies; consent of instructor and department; open to Religious Studies majors only.","L&S","1.0 - 4.0","Optional","INDEPEN RES ASST",,"41947",,,"These majors only: RGSTD","DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","T.B.A.",,,"T B A","0 / 50"
"SHS 50","Introduction to Communication Disorders","Description and illustration of speech, language, and hearing of children and adults with a variety of communication disorders including phonology, stuttering, voice, aphasia, language, and hearing disorders. Includes consideration of precipitating and ma",,"L&S","5.0","Optional","INTRO COMMUN DIS","Full",,"B",,,,"INGHAM J","W","8:00am - 10:50am","HARDR1035","21 / 20"
"SHS 50","Introduction to Communication Disorders","Description and illustration of speech, language, and hearing of children and adults with a variety of communication disorders including phonology, stuttering, voice, aphasia, language, and hearing disorders. Includes consideration of precipitating and ma",,"L&S","5.0","Optional",,"Full","42119","B",,,,"INGHAM J","T","8:00am - 9:50am","HARDR1035","21 / 20"
"SHS 167","Introduction to Stuttering","Review and analysis of the features and characteristics of stuttering, the areas and causes of stuttering, conditions that modify stuttering, and current therapies for stuttering.","Speech and Hearing Sciences 50 and 166.","L&S","4.0","Letter","INTRO TO STUTTERING",,"42143",,,,,"INGHAM R J","T","11:00am - 1:50pm","HARDR1035","11 / 20"
"SHS 182","Undergraduate Thesis","Independent work with faculty sponsor culminating in senior thesis.","Consent of instructor.","L&S","4.0","Letter","UNDERGRAD THESIS",,"42150",,,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 1"
"SHS 197","Instructional Laboratory","Tutoring experience for advanced undergraduate students in preparation for graduate education.","Senior standing; consent of instructor.","L&S","1.0 - 4.0","Pass/No Pass","INSTRUCTIONAL LAB",,"42176","S",,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 1"
"SHS 199","Independent Studies","Independent studies.","Consent of instructor.","L&S","1.0 - 4.0","Optional","INDEPENDENT STUDIES",,"42184","U",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 1"
"SLAV 3","Elementary Russian","Continuation of Slavic 2.","Slavic 2 or equivalent.","L&S","5.0","Optional","ELEMENTARY RUSSIAN",,"42192",,,,,"MCCLAIN K L","M WRF","10:00am - 10:50am","LSB  1101","6 / 25"
"SLAV 3","Elementary Russian","Continuation of Slavic 2.","Slavic 2 or equivalent.","L&S","5.0","Optional","ELEMENTARY RUSSIAN",,"42200",,,,,"MCLELLAN L","M WRF","2:00pm - 2:50pm","GIRV 2112","11 / 25"
"SLAV 6","Intermediate Russian","Focuses on developing fluency, expanding vocabulary, and acquiring basic reading and writing skills. Comprehensive review of basic Russian grammar; introduction to participles and verbal adverbs. Audio, video, and web-based materials are an integral part ","Slavic 5.","L&S","5.0","Optional","INTERMEDIATE RUSSIA",,"42218",,,,,"MCLELLAN L","M WRF","11:00am - 11:50am","GIRV 2112","14 / 25"
"SLAV 99","Introduction to Research","Independent research under the guidance of a faculty member. Exceptional students are offered an opportunity to undertake independent or collaborative research or to act as interns for faculty-directed research projects.","Consent of department and instructor.","L&S","1.0 - 4.0","Letter","INTRO TO RESEARCH",,"42226",,,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 5"
"SLAV 101C","Advanced Russian","Continued development of oral and written fluency. Special attention to development of reading skills through a variety of texts related to Russian culture. Systematic review of advanced grammar. Compositions, translations and oral presentations required.","Slavic 6.","L&S","4.0","Optional","ADVANCED RUSSIAN",,"47647",,,,,"MCLELLAN L","M W F","1:00pm - 1:50pm","GIRV 2112","11 / 25"
"SLAV 117I","Great Russian Writers","Intensive study of one writer. Readings supplemented by selected criticism.Taught in English.","Upper-division standing.","L&S","4.0","Optional","NABOKOV","Closed","47654","U",,,,"WELD S P","T R","11:00am - 12:15pm","PHELP1440","29 / 30"
"SLAV 121","The Russian Short Story","Analysis and discussion of various forms of the short story by Russian writers.","Slavic 6; upper-division standing.","L&S","4.0","Optional","RUSSIAN SHORT STORY",,"47662","U",,,,"KOZHANOVA T O","T R","9:30am - 10:45am","PHELP1440","5 / 30"
"SLAV 123B","Nineteenth-Century Russian Literature II","Introduction to Russian literary culture from 1850 to 1900. Readings by Dostoevsky, Tolstoy, Goncharov, Turgenev, Leskov, Saltykov-Shchedrin, Chekhov. Taught in English.","Upper-division standing.","L&S","4.0","Optional","19TH C RUSS LIT II",,"47670","U",,,,"KOZHANOVA T O","M W","9:30am - 10:45am","GIRV 2108","19 / 30"
"SLAV 182","On the Margins","An analysis of the representation of marginalized population in Europe and the United States. How do the stereotypes in literature, film, and journalism help to create and maintain marginalized status?","Upper-division standing.","L&S","4.0","Optional","ON THE MARGINS","Closed","47696","U",,,,"MCCLAIN K L","M W","3:30pm - 4:45pm","GIRV 2108","34 / 35"
"SLAV 197","Senior Thesis in Russian","An independent study course (one or two quarters) directed by a faculty member with a carefully chosen topic which results in a documented project or a senior thesis.","Senior standing; consent of instructor.","L&S","4.0 - 8.0","Optional","SR THESIS/RUSSIAN",,"42283","S",,"These majors only: SLAV","INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","SPIEKER S",,,"T B A","0 / 3"
"SLAV 198","Readings in Russian","Guided reading on a subject not covered in the regularly offered courses.","Upper-division standing; completion of 2 courses in Slavic.","L&S","1.0 - 5.0","Optional","READINGS IN RUSSIAN",,"42291","U",,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 3"
"SLAV 199","Independent Studies in Russian","Independent Studies in Russian.","Upper-division standing; completion of 2 upper-division courses in Slavic.","L&S","1.0 - 5.0","Optional","INDEPENDENT STUDIES",,"42309","U",,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 10"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional","INTRO TO SOCIOLOGY",,,,,,,"RIOS V M","T R","9:30am - 10:45am","IV   THEA1","504 / 525"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,,"42333",,,,,"BROWN L","R","5:00pm - 5:50pm","PHELP1508","22 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,,"42341",,,,,"ORNELAS A","F","1:00pm - 1:50pm","PHELP1508","20 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42358",,,,,"ORNELAS A","F","11:00am - 11:50am","GIRV 2127","24 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,,"42366",,,,,"BROWN L","R","4:00pm - 4:50pm","HSSB 3202","23 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,,"42374",,,,,"BISHOP K C","F","1:00pm - 1:50pm","PHELP3519","17 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42382",,,,,"GONZALES D A","M","5:00pm - 5:50pm","PHELP1448","25 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42390",,,,,"BROWN L","T","6:00pm - 6:50pm","BUCHN1934","24 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42408",,,,,"ORNELAS A","F","12:00pm - 12:50pm","PHELP3523","24 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42416",,,,,"LARIMORE D K","F","8:00am - 8:50am","PHELP1448","24 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42424",,,,,"LARIMORE D K","F","9:00am - 9:50am","GIRV 2120","24 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42432",,,,,"GOMEZ J D","W","6:00pm - 6:50pm","HSSB 4201","29 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,,"42440",,,,,"LARIMORE D K","F","2:00pm - 2:50pm","PHELP1445","19 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42457",,,,,"BROWN K E","M","5:00pm - 5:50pm","PHELP3523","26 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,,"42465",,,,,"GONZALES D A","M","6:00pm - 6:50pm","BUCHN1934","23 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42473",,,,,"BROWN K E","R","7:00pm - 7:50pm","BUCHN1934","24 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42481",,,,,"BROWN K E","M","6:00pm - 6:50pm","PHELP3523","24 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42499",,,,,"BISHOP K C","R","7:00pm - 7:50pm","PHELP1440","24 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,,"42507",,,,,"TABAG M J","W","6:00pm - 6:50pm","HSSB 4202","20 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42515",,,,,"BISHOP K C","M","8:00am - 8:50am","PHELP1445","24 / 24"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,"Full","42523",,,,,"GONZALES D A","M","7:00pm - 7:50pm","BUCHN1934","23 / 23"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,,"42531",,,,,"TABAG M J","W","8:00pm - 8:50pm","BUCHN1934","20 / 23"
"SOC 1","Introduction to Sociology","Basic concepts and issues in the study of human society. The structures and processes of human conduct, social organization, and social change.",,"L&S","4.0","Optional",,,"42549",,,,,"TABAG M J","W","7:00pm - 7:50pm","PHELP1420","21 / 23"
"SOC 1H","Introduction to Sociology - Honors","Eligible students are invited to enroll in the honors seminar which is generally taught by the course instructor.","Concurrent enrollment in Sociology 1 and consent of instructor; students must meet departmental honors criteria.","L&S","1.0","Optional","INTRO TO SOC-HONORS",,"42556",,,,"HONORS STUDENTS ONLY.  ","RIOS V M","R","2:00pm - 2:50pm","GIRV 2110","14 / 15"
"SOC 108A","Sociology Research Traditions","Introduction to the basic language, logic, and techniques of   major research traditions. Critical thinking in social   science, and relation of theory to research in, for example,   experiments, surveys, observational studies, historical and   comparativ","Upper-division standing.","L&S","4.0","Optional","RESEARCH TRADITIONS","Closed",,"U",,"These majors only: SOC PRSOC",,"RAWLINGS C M","T R","11:00am - 12:15pm","PHELP3515","58 / 60"
"SOC 108A","Sociology Research Traditions","Introduction to the basic language, logic, and techniques of   major research traditions. Critical thinking in social   science, and relation of theory to research in, for example,   experiments, surveys, observational studies, historical and   comparativ","Upper-division standing.","L&S","4.0","Optional",,,"42648","U",,"These majors only: SOC PRSOC",,"ROBINSON R B","F","9:00am - 9:50am","SSMS 1303","13 / 15"
"SOC 108A","Sociology Research Traditions","Introduction to the basic language, logic, and techniques of   major research traditions. Critical thinking in social   science, and relation of theory to research in, for example,   experiments, surveys, observational studies, historical and   comparativ","Upper-division standing.","L&S","4.0","Optional",,"Full","42655","U",,"These majors only: SOC PRSOC",,"ROBINSON R B","F","10:00am - 10:50am","SSMS 1303","15 / 15"
"SOC 108A","Sociology Research Traditions","Introduction to the basic language, logic, and techniques of   major research traditions. Critical thinking in social   science, and relation of theory to research in, for example,   experiments, surveys, observational studies, historical and   comparativ","Upper-division standing.","L&S","4.0","Optional",,"Full","42663","U",,"These majors only: SOC PRSOC",,"ARMANINO D C","F","11:00am - 11:50am","SSMS 1303","15 / 15"
"SOC 108A","Sociology Research Traditions","Introduction to the basic language, logic, and techniques of   major research traditions. Critical thinking in social   science, and relation of theory to research in, for example,   experiments, surveys, observational studies, historical and   comparativ","Upper-division standing.","L&S","4.0","Optional",,"Full","42671","U",,"These majors only: SOC PRSOC",,"ARMANINO D C","F","12:00pm - 12:50pm","SSMS 1303","15 / 15"
"SOC 108C","Methods of Cultural Analysis","A survey of several methodological approaches that can be applied to the analysis of culture. Methods will be chosen from among the following: interviewing, content analysis, historical methods, structuralism, survey, ethnography, etc.",,"L&S","4.0","Optional","CULTURAL ANALYSIS","Closed",,,,"These majors only: SOC PRSOC",,"SKAPOULLI E","T R","12:30pm - 1:45pm","PHELP2516","63 / 60"
"SOC 108C","Methods of Cultural Analysis","A survey of several methodological approaches that can be applied to the analysis of culture. Methods will be chosen from among the following: interviewing, content analysis, historical methods, structuralism, survey, ethnography, etc.",,"L&S","4.0","Optional",,,"55277",,,"These majors only: SOC PRSOC",,"PYLE N C","F","8:00am - 8:50am","PHELP1444","13 / 15"
"SOC 108C","Methods of Cultural Analysis","A survey of several methodological approaches that can be applied to the analysis of culture. Methods will be chosen from among the following: interviewing, content analysis, historical methods, structuralism, survey, ethnography, etc.",,"L&S","4.0","Optional",,"Full","55285",,,"These majors only: SOC PRSOC",,"PYLE N C","F","9:00am - 9:50am","GIRV 2110","16 / 15"
"SOC 108C","Methods of Cultural Analysis","A survey of several methodological approaches that can be applied to the analysis of culture. Methods will be chosen from among the following: interviewing, content analysis, historical methods, structuralism, survey, ethnography, etc.",,"L&S","4.0","Optional",,"Full","55293",,,"These majors only: SOC PRSOC",,"VALDIVIA A","F","10:00am - 10:50am","GIRV 2110","19 / 15"
"SOC 108C","Methods of Cultural Analysis","A survey of several methodological approaches that can be applied to the analysis of culture. Methods will be chosen from among the following: interviewing, content analysis, historical methods, structuralism, survey, ethnography, etc.",,"L&S","4.0","Optional",,"Full","55301",,,"These majors only: SOC PRSOC",,"VALDIVIA A","F","8:00am - 8:50am","PHELP1445","15 / 15"
"SOC 108F","Studying People at Firsthand--Observational Methods in Social Science      Research","A vital aspect of modern sociology is the study of social activities in natural settings. This course explores the different methods a fieldworker can use to discover truths about society.",,"L&S","4.0","Optional","STUDYING PEOPLE","Closed",,,,"These majors only: SOC PRSOC",,"GUZMAN M","M W","5:00pm - 6:15pm","387  101","54 / 60"
"SOC 108F","Studying People at Firsthand--Observational Methods in Social Science      Research","A vital aspect of modern sociology is the study of social activities in natural settings. This course explores the different methods a fieldworker can use to discover truths about society.",,"L&S","4.0","Optional",,,"59022",,,"These majors only: SOC PRSOC",,"RUSSO C L","F","8:00am - 8:50am","HSSB 2202","11 / 15"
"SOC 108F","Studying People at Firsthand--Observational Methods in Social Science      Research","A vital aspect of modern sociology is the study of social activities in natural settings. This course explores the different methods a fieldworker can use to discover truths about society.",,"L&S","4.0","Optional",,,"59063",,,"These majors only: SOC PRSOC",,"RUSSO C L","F","9:00am - 9:50am","HSSB 2202","13 / 15"
